zid,Lat,Lng,Price,Bedrooms,Bathrooms,constructedArea,zipCode,hasGarage,hasPool,hasCooling,hasView,yearBuilt,stories,parkingSpaces,annualHOI,schoolElemRating,schoolElemDist,schoolMidRating,schoolMidDist,schoolHighRating,schoolHighDist,priceIncreased,priceDiff,days,lotAreaSQFT
27772559,29.796679,-95.38204,524000,2,2,1306,77009,0,0,1,0,1930,1,0,2201,5,0.2,6,0.5,5,0.7,1,201000,4918,5000.688
27772818,29.695011,-95.27564,289000,4,2,1635,77017,0,0,1,0,1946,1,1,1214,8,0.4,4,2.1,2,1.4,1,114000,298,11251.548
27773113,29.700407,-95.27297,259000,3,2,1984,77017,0,0,1,0,1956,1,0,1088,8,0.7,2,0.4,2,1.4,1,10000,1576,6799.716
27773641,29.768814,-95.32558,338999,3,2,2127,77020,1,0,1,0,1960,1,2,1424,6,0.3,3,0.9,2,0.4,1,258195,4965,9600.624
27774362,29.818048,-95.27929,265000,3,3,1780,77028,0,0,1,0,2021,1,0,1113,3,0.6,3,3.2,3,2.3,1,257000,5233,3998.808
27774372,29.817045,-95.27929,530000,4,2,5432,77028,1,0,1,0,1940,1,8,2226,3,0.5,3,3.2,3,2.3,0,0,4701,8001.972
27774628,29.81128,-95.28344,238500,3,3,1491,77028,1,0,1,0,2022,2,1,1002,3,0.5,3,2.9,3,2.1,0,0,0,8398.368
27774896,29.827347,-95.28339,200000,4,2,1311,77028,0,0,1,0,1952,1,0,840,3,1.2,3,3.1,3,2,0,-75000,133,4800.312
27774954,29.819841,-95.28639,312000,3,3,2358,77028,1,0,1,0,2022,2,2,1310,3,1,3,2.8,3,1.8,1,289000,2908,4081.572
27775360,29.769648,-95.419044,649900,3,3,2532,77007,1,0,1,0,2022,2,2,2730,8,0.4,6,2.4,5,1.9,1,199900,4855,2875
27775429,29.766434,-95.419495,680000,2,1,1330,77007,0,0,1,0,1950,1,0,2856,8,0.4,6,2.6,5,1.6,1,80000,855,5000.688
27775789,29.849161,-95.48824,420000,3,3,1814,77092,1,0,1,0,2022,2,2,1764,2,2,2,0.7,2,1.6,1,340000,3394,6250.86
27775903,29.841837,-95.46376,264000,3,2,1456,77091,0,0,1,0,1945,1,0,1109,3,0.2,2,1,2,0.9,0,-20000,53,4356
27775996,29.752869,-95.37894,750000,2,1,1428,77019,1,0,1,0,1900,1,1,3150,3,4,3,4,3,6,0,-245000,757,5000.688
27776029,29.837555,-95.46528,295000,3,2,1721,77092,1,0,1,0,1955,1,1,1239,3,0.3,2,0.9,2,0.6,0,-4000,25,8498.556
27776082,29.786636,-95.35249,325000,5,2,780,77009,0,0,1,0,1946,1,0,1365,2,0.5,5,0.4,2,0.4,0,-50000,159,11251.548
27776100,29.787493,-95.352516,425000,3,2,1680,77009,0,0,1,0,1937,1,0,1785,2,0.5,5,0.4,2,0.4,1,271100,1474,6250.86
27776158,29.791235,-95.3555,410000,3,2,1844,77009,0,0,1,0,2022,1,0,1722,5,0.3,5,0.6,2,0.5,0,-40000,89,6250.86
27776212,29.79188,-95.35188,399900,3,3,1871,77009,1,0,1,0,2022,2,2,1680,5,0.4,5,0.7,2,0.7,0,-20000,173,2500
27776224,29.793016,-95.35628,250000,2,1,1053,77009,1,0,1,0,1945,1,1,1050,5,0.2,5,0.7,2,0.6,0,0,0,5000.688
27776225,29.792883,-95.35628,250000,2,1,972,77009,1,0,1,0,1935,1,1,1050,5,0.2,5,0.7,2,0.6,0,0,0,5000.688
27776484,29.796873,-95.35397,355000,3,3,2160,77009,1,0,1,0,2022,2,2,1491,5,0.3,5,0.9,2,0.9,1,186000,1253,7289
27776498,29.796778,-95.35154,240000,3,1,1080,77009,0,0,1,0,1938,2,0,1008,5,0.4,5,1,2,0.9,1,40000,999,5000.688
27776527,29.798119,-95.35498,330000,3,1,1156,77009,0,0,1,0,1950,1,0,1386,5,0.2,5,1,2,0.9,0,0,0,5000.688
27776608,29.798912,-95.35253,399000,3,3,1770,77009,1,0,1,0,2022,2,1,1676,5,0.4,5,1.1,2,1,1,24000,7651,1875
27776641,29.79974,-95.35382,385000,3,3,1589,77009,1,0,1,0,2022,2,2,1617,5,0.4,5,1.1,2,1.1,1,336900,4276,2173.644
27776802,29.80287,-95.35315,387500,3,3,2096,77009,1,0,1,0,2019,2,1,1628,5,0.5,5,1.3,2,1.3,1,257500,1419,2500.344
27777391,29.788486,-95.35426,335000,3,3,1516,77009,0,0,1,0,1930,1,0,1407,2,0.4,5,0.4,2,0.4,0,-140000,4383,5009.4
27777478,29.7325,-95.29485,357770,5,3,1782,77011,0,0,1,0,1936,2,2,1503,5,0.3,3,0.6,2,2.3,1,108170,141,4251.456
27777708,29.754292,-95.345566,345000,2,1,1471,77003,0,0,1,0,1935,1,0,1449,5,1.8,4,1.8,2,1.9,0,-100000,108,5797.836
27777789,29.768824,-95.41548,749990,4,4,2724,77007,0,0,1,0,2023,3,0,3150,8,0.6,6,2.3,5,1.9,1,199990,1084,5000.688
27777809,29.767727,-95.41539,490000,3,3,2287,77007,1,0,1,0,1996,3,2,2058,8,0.6,6,2.3,5,1.8,0,-30000,41,1694.484
27777922,29.792679,-95.377335,849000,3,3,2004,77009,0,0,1,0,1920,1,2,3566,5,0.3,6,0.6,5,1,1,524000,325,5000.688
27777961,29.794214,-95.37652,749000,3,3,2112,77009,0,0,1,0,1930,1,0,3146,5,0.2,6,0.7,5,1,1,219500,1236,5000.688
27778122,29.792614,-95.3727,599000,2,2,1749,77009,0,0,1,0,1930,1,1,2516,8,0.2,6,0.8,5,1.3,1,400000,4295,5000.688
27778139,29.79234,-95.37065,299900,2,1,864,77009,1,0,1,0,1924,1,1,1260,2,0.7,5,1.1,2,1,0,-100,801,5000.688
27778193,29.800446,-95.37364,599999,4,3,1434,77009,0,0,1,0,1920,2,1,2520,5,0.4,6,1,5,1.3,0,0,0,5000.688
27778196,29.799276,-95.373695,525000,2,3,1673,77009,1,1,1,0,1935,1,1,2205,5,0.3,6,1,5,1.2,1,75000,4167,5000.688
27778259,29.798323,-95.37407,799000,4,3,2900,77009,1,0,1,0,2022,2,2,3356,5,0.3,6,0.9,5,1.2,0,-81000,275,3998.808
27778443,29.800135,-95.37606,240000,3,1,888,77009,1,0,1,0,1981,1,1,1764,5,0.2,6,0.9,5,1.1,0,0,502,2500.344
27778569,29.798899,-95.376595,350000,3,2,1032,77009,0,0,1,0,1920,1,0,1470,5,0.2,6,0.8,5,1.1,0,0,0,5000.688
27778574,29.797228,-95.376564,757400,4,4,2850,77009,1,0,1,0,2022,2,2,3272,5,0.1,6,0.8,5,1,1,429000,382,5000.688
27778675,29.804373,-95.37752,342000,2,2,1004,77009,1,0,1,0,1930,1,2,1436,6,0.5,5,1.3,5,1.1,0,-118000,1103,5000.688
27778677,29.804646,-95.37752,315000,2,1,905,77009,1,0,1,0,1930,1,1,1323,6,0.5,5,1.3,5,1.2,0,0,0,5000.688
27779318,29.692173,-95.35751,255000,3,2,1916,77021,0,0,1,0,1950,1,0,1071,6,0.2,3,0.4,2,1.9,1,130000,938,5150
27779322,29.69166,-95.35772,299000,3,2,1131,77021,1,0,1,0,1945,1,2,1256,6,0.2,3,0.4,2,1.9,1,199000,2265,5150
27779468,29.690056,-95.35748,220000,4,2,1840,77021,0,0,1,0,1955,1,0,924,6,0.2,3,0.4,2,2,0,0,6061,7723.188
27779655,29.687681,-95.35987,235000,3,2,1220,77021,0,0,1,0,1949,1,0,987,6,0.3,3,0.3,2,2.2,1,90500,1512,5148.792
27779678,29.6866,-95.36118,359900,3,3,1729,77021,1,0,1,0,2022,2,2,1512,6,0.3,3,0.3,2,2.3,1,351900,4108,2500
27780103,29.72404,-95.378944,414990,4,3,2607,77004,1,0,1,0,1938,2,4,1743,4,0.3,3,2.3,5,3.2,0,0,0,5000.688
27782999,29.626093,-95.26508,720000,3,2,1760,77075,0,0,1,0,1960,2,0,3024,4,2.4,6,2.6,3,3.8,1,535100,4265,40998.672
27783070,29.776035,-95.40391,272000,2,1,1008,77007,1,0,1,0,1931,1,1,1142,8,1.4,6,1.4,5,1.4,0,0,0,3698.244
27783090,29.814077,-95.396515,484900,3,3,2122,77018,1,0,1,0,2021,2,2,2037,4,0.4,5,0.6,3,0.5,1,234900,1253,3001.284
27783333,29.80628,-95.3857,399900,2,2,1058,77009,0,0,1,0,1950,1,0,1680,8,0.4,5,0.8,5,0.8,0,0,83,5000.688
27783474,29.802696,-95.38537,385000,2,1,752,77009,0,0,1,0,1930,1,0,1617,8,0.2,6,0.8,5,0.7,0,-10000,147,5000.688
27783842,29.728765,-95.33402,325000,2,1,1100,77023,0,0,1,0,1940,2,0,1365,4,0.4,4,0.7,2,0.2,1,235000,2883,4748.04
27784007,29.812422,-95.394325,399000,2,1,1026,77008,0,0,1,0,1928,1,0,1676,8,0.8,5,0.5,5,1.1,1,159000,3862,3907.332
27784022,29.812445,-95.39718,468500,3,1,1476,77008,0,0,1,0,1948,1,0,1968,5,0.8,5,0.5,5,1.1,1,188500,4078,5998.212
27784042,29.812008,-95.39496,474500,2,1,1074,77008,1,0,1,0,1940,1,1,1995,5,0.9,5,0.5,5,1.1,0,-75100,5199,5998.212
27784179,29.810902,-95.38797,679900,3,3,2520,77009,1,0,1,0,2022,2,2,2856,8,0.6,5,0.7,5,1,1,354900,4867,3000
27784481,29.809238,-95.38872,674000,3,4,1745,77009,0,0,1,0,1920,1,0,2831,8,0.5,5,0.6,5,0.9,1,576000,4284,6000
27784488,29.809393,-95.39029,484800,2,1,888,77009,0,0,1,0,1920,1,0,2100,8,0.5,5,0.6,5,0.9,0,0,87,6699.528
27784652,29.808142,-95.38436,450000,1,1,968,77009,1,0,1,0,1920,1,2,1890,8,0.5,5,0.9,5,1,1,175000,2267,4356
27784802,29.810352,-95.38264,500500,3,1,1050,77009,1,0,1,0,1920,1,1,2102,8,0.7,5,1,5,1.2,0,-134500,377,5000.688
27784883,29.812792,-95.38391,399000,3,2,1332,77009,0,0,1,0,1935,1,2,1676,8,0.8,5,1,5,1.3,0,-60000,83,5000
27786218,29.729088,-95.3942,774000,3,2,2061,77006,1,0,1,0,1930,1,2,3251,5,0.9,9,1.1,5,2.2,0,-921000,3654,6250
27786350,29.876818,-95.4512,319900,3,3,1598,77088,1,0,1,0,2022,2,2,1344,3,4,3,4,3,6,0,-5000,71,2750
27787285,29.757654,-95.34057,490000,2,2,924,77003,0,0,1,0,1940,1,0,2058,5,1.6,4,1.7,2,1.5,1,300000,705,4369.068
27787434,29.733334,-95.354805,225000,2,1,888,77004,0,0,1,0,1935,1,0,945,4,0.5,3,2.7,2,0.7,0,0,0,5000.688
27787537,29.731333,-95.35323,305000,4,1,1852,77004,0,0,1,0,1950,1,0,1281,4,0.6,3,2.6,2,0.6,0,0,0,5000.688
27787592,29.73366,-95.35247,80000,3,3,2005,77004,1,0,1,0,2023,2,2,1928,4,0.6,3,2.7,2,0.7,1,389100,4241,2500
27787614,29.73438,-95.35217,299000,3,1,1064,77004,0,0,1,0,1913,1,0,1256,4,0.7,3,2.8,2,0.8,1,219000,2596,5000.688
27788047,29.78576,-95.38148,750000,3,2,1871,77009,1,0,1,0,1940,2,1,3150,8,0.5,6,0.4,5,0.9,1,155000,5203,5000.688
27788375,29.738237,-95.32506,250000,2,1,1565,77023,1,0,1,0,1940,1,1,1050,4,0.6,4,0.2,2,0.6,0,0,0,4978.908
27788708,29.781212,-95.36957,475000,3,2,1889,77009,1,0,1,0,1904,1,1,1995,8,0.6,6,1.2,5,1.7,1,225000,2938,5000.688
27788775,29.80979,-95.28071,279900,3,2,1790,77028,0,0,1,0,1960,1,0,1176,3,0.3,3,3.1,3,2.3,1,194900,525,5000.688
27788907,29.736547,-95.40644,550000,3,3,2303,77098,1,0,1,0,1996,2,2,2310,5,0.6,9,0.3,5,1.3,1,15000,4334,2352.24
27788933,29.789286,-95.372444,675000,3,2,1427,77009,1,0,1,0,1920,1,2,2835,8,0.1,6,0.8,5,1.3,1,450000,3380,6865.056
27788959,29.746569,-95.39777,499000,2,2,1188,77006,0,0,1,0,1975,2,2,2096,3,4,3,4,3,6,1,322000,4101,1650.924
27789375,29.73778,-95.30513,360000,3,2,2741,77011,1,0,1,0,1930,1,1,1512,5,0.6,3,0.4,2,1.7,0,0,0,5749.92
27789593,29.739887,-95.30661,349999,3,2,1550,77011,0,0,1,0,1936,1,0,1470,7,0.2,3,0.4,2,1.6,0,-49001,23,5000.688
27789989,29.7438,-95.306885,349999,4,3,2056,77011,1,0,1,0,1930,2,1,1470,7,0.3,3,0.5,2,1.7,0,0,0,5000.688
27790240,29.745687,-95.30158,240000,2,1,642,77011,0,0,1,0,1930,1,0,1008,3,0.5,3,0.3,2,2.1,1,100000,98,5000.688
27790701,29.750767,-95.303474,236000,2,1,1487,77011,0,0,1,0,1950,1,0,991,7,0.7,3,0.6,2,2.1,0,-10000,65,5000.688
27790918,29.796452,-95.409424,459000,1,2,1181,77008,0,0,1,0,1930,1,1,1928,4,0.2,5,0.9,5,1,0,-51000,105,5000.688
27791152,29.723139,-95.38471,510000,3,4,2535,77004,1,0,1,0,1997,3,2,2205,4,0.4,3,2.4,5,2.8,1,105950,3296,2619
27791244,29.68903,-95.369705,389990,3,4,1794,77021,1,0,1,0,2022,3,1,1638,2,0.5,3,0.4,2,2.3,1,260990,729,12000.78
27791353,29.839952,-95.43644,725000,3,2,2509,77018,1,0,1,0,1959,1,2,3045,8,0.7,6,0.7,3,1.4,0,-75000,177,18695.952
27791462,29.732138,-95.40181,799900,4,4,3009,77006,1,0,1,0,2022,3,2,3360,5,0.5,9,0.6,5,1.6,0,0,0,3000
27792581,29.782728,-95.39032,671800,3,2,1210,77007,0,0,1,0,1920,1,0,2919,8,0.4,6,0.5,5,0.8,0,-130000,883,9448.164
27792585,29.78272,-95.390884,700000,4,1,1354,77007,0,0,1,0,1910,1,0,2940,8,0.4,6,0.5,5,0.8,0,0,0,6751.8
27792613,29.80871,-95.37905,833400,3,2,1319,77009,1,0,1,0,1945,1,1,3570,6,0.6,5,1.2,5,1.2,1,541100,3313,13400
27792786,29.803423,-95.3702,514091,5,3,2104,77009,0,0,1,0,1956,1,0,2646,6,0.1,5,1.6,2,1.5,1,304900,4907,16548.444
27794283,29.790583,-95.32078,215000,5,4,1776,77026,0,0,1,0,1932,1,0,903,2,0.3,3,0.2,2,1.2,0,-20000,209,5000.688
27795438,29.70608,-95.356026,649000,4,2,2962,77021,1,0,1,0,1950,1,2,2726,3,1.4,3,1,2,1,0,0,6617,13124.628
27796862,29.770414,-95.50161,799000,3,3,3052,77024,1,0,1,0,1944,2,2,3356,7,0.5,6,1.2,6,1.5,0,-291000,1039,16901.28
27797543,29.838493,-95.41691,434900,3,4,1951,77018,1,0,1,0,2022,3,2,1827,4,0.2,6,1.6,3,1.6,1,219900,2270,1980
27798367,29.833422,-95.35753,320000,2,1,841,77022,1,0,1,0,1927,1,1,1344,4,0.9,7,0.9,1,0.9,0,-79999,86,29986.704
27799221,29.902214,-95.486786,335000,3,1,1783,77086,0,0,1,0,1950,1,0,1407,5,0.7,4,1.3,2,4.1,0,-34000,74,21780
27799266,29.90026,-95.493164,775000,4,2,2900,77086,0,0,1,0,1970,1,0,3255,5,0.5,4,1.7,2,4.1,0,-25000,1530,43546.932
27799424,29.881344,-95.14018,850000,4,4,3117,77044,1,0,1,0,1995,2,5,3570,5,1.2,3,4.8,4,4.7,0,-150000,130,60334.956
27800412,29.837978,-95.33918,329999,2,1,1644,77093,1,0,1,0,2022,1,2,1386,5,0.7,3,2.5,3,1.8,1,179999,248,23448.348
27803021,30.08,-95.1795,359999,4,4,2858,77345,1,1,1,0,2001,2,2,1512,7,1.2,8,1.9,7,2.4,0,0,0,6973.956
27804259,29.987602,-95.52496,398000,3,2,1857,77069,1,0,1,0,2022,1,2,1672,5,0.2,6,3.8,5,2.9,1,338500,1392,7736.256
27806864,30.010845,-95.58406,729999,4,2,1732,77070,1,0,1,0,1978,1,2,3066,8,1.5,6,0.9,5,0.7,1,57000,1981,150369.12
27808667,29.853962,-95.34671,320000,4,3,1320,77093,1,0,1,0,1945,1,2,1344,3,0.3,3,1.4,1,1,1,174900,809,16879.5
27809366,29.620253,-95.287025,275000,3,1,2275,77075,0,0,1,0,1947,1,0,1155,5,1.1,2,3.1,3,2.4,0,0,0,22598.928
27810678,29.847113,-95.16284,237500,2,1,1260,77049,1,0,1,0,1976,1,1,998,5,2.1,3,4.1,4,2.8,0,0,1329,24829.2
27810793,29.730936,-95.379814,450000,3,2,1439,77004,0,0,1,0,1929,1,0,1890,4,0.2,3,2.7,5,3,0,0,7386,5000
27810794,29.730707,-95.37999,450000,3,1,1136,77004,0,0,1,0,1929,1,0,1890,4,0.2,3,2.7,5,3,0,0,7451,5000
27810987,30.056917,-95.12796,529900,3,3,2208,77336,1,0,1,1,1973,1,9,2226,4,2.2,4,4.4,6,4.4,1,371456,1606,117612
27811536,29.825956,-95.3674,219900,2,1,780,77022,1,0,1,0,1947,1,1,924,6,0.2,7,0.8,1,1.4,0,0,0,5950.296
27811652,29.830421,-95.369896,255000,3,1,1368,77022,1,0,1,0,1950,1,1,1071,4,0.1,7,0.5,1,1.2,1,35000,279,7740.612
27811732,29.785831,-95.326546,260000,2,2,1500,77026,0,0,1,0,1940,1,0,1092,4,0.1,3,0.6,2,1,1,248000,2207,5000.688
27812453,29.673529,-95.37426,354900,3,4,2160,77051,1,0,1,0,2022,2,2,1491,2,0.3,3,0.7,3,1.1,1,209900,2700,5000.688
27812587,29.675823,-95.36776,385000,6,3,2244,77051,0,0,1,0,1945,1,0,1617,2,0.4,3,0.5,3,1.2,1,315000,481,5000.688
27812964,29.7744,-95.33527,240000,2,1,988,77020,0,0,1,0,1928,1,0,1008,7,0.9,3,1.5,2,1,0,0,10155,4499.748
27813116,29.773417,-95.42247,649999,3,4,2870,77007,1,0,1,0,2006,3,2,2730,8,0.3,6,2.5,5,2,0,0,0,2813.976
27813163,29.821112,-95.397484,499000,3,3,1978,77018,1,0,1,0,2022,2,2,2096,4,0.5,3,2.6,3,0.1,1,400000,577,5998.212
27813681,29.80701,-95.383354,549900,3,1,1332,77009,0,0,1,0,1920,1,0,2310,8,0.5,5,0.9,5,1,1,182000,2362,7501.032
27813684,29.807014,-95.382645,599900,3,3,2502,77009,1,0,1,0,2022,2,2,2520,8,0.5,5,1,5,1,1,380900,4195,2500
27813790,29.778027,-95.32751,260000,3,1,1104,77020,1,0,1,0,1940,1,2,1092,7,0.4,3,1,2,0.7,0,0,0,5000.688
27813836,29.777298,-95.32505,290000,2,2,1280,77020,0,0,1,0,2013,1,1,1218,7,0.3,3,1,2,0.5,1,271000,5818,3079.692
27814143,29.803577,-95.38268,500000,4,3,1960,77009,1,0,1,0,1930,2,0,2100,8,0.4,6,0.9,5,0.8,0,-150000,256,5000.688
27814547,29.749346,-95.40444,699000,4,4,2601,77019,0,0,1,0,1938,2,0,2936,3,4,3,4,3,6,1,695500,12183,4500
27814951,29.749994,-95.40199,724900,3,4,2768,77006,1,0,1,0,2022,4,2,3045,3,4,3,4,3,6,0,-900000,1619,7289
27814952,29.749949,-95.401924,774900,3,4,2984,77006,1,0,1,0,2021,4,2,3255,3,4,3,4,3,6,0,0,0,1800
27815209,29.730253,-95.37924,669900,3,3,2500,77004,1,0,1,0,2022,2,0,2814,4,0.2,3,2.6,5,3,1,274900,2686,3125
27815269,29.726793,-95.373344,777999,5,5,3500,77004,1,0,1,0,1930,2,3,3268,4,0.8,3,2.3,2,1.2,1,532999,2783,5501.628
27816110,29.751425,-95.40356,509900,2,3,1695,77019,1,0,1,0,1992,3,2,2142,3,4,3,4,3,6,1,195900,4108,1612
27816366,29.753258,-95.3317,264900,3,2,1456,77003,0,0,1,0,1928,1,0,1113,5,0.9,4,1.2,2,1.4,0,-5000,17,4617.36
27816652,29.75278,-95.391266,735000,2,2,1519,77006,1,0,1,0,1930,1,3,3087,3,4,3,4,3,6,0,-15000,97,6224.724
27816742,29.729986,-95.322845,360000,3,1,1348,77023,0,0,1,0,1927,1,0,1512,6,0.8,4,0.3,2,0.6,0,-90000,226,5301.252
27817287,29.72722,-95.28806,250000,3,2,1242,77012,0,0,1,0,1948,1,0,1050,3,0.5,3,1.2,3,1.2,1,10000,7,5501.628
27817772,29.71898,-95.26125,210000,3,1,1700,77012,0,0,1,0,1940,1,0,882,4,1,2,1.4,3,1.1,0,0,0,5000.688
27817985,29.858677,-95.177376,249900,3,2,1636,77044,0,0,1,0,2022,1,0,1050,5,2.7,3,2.9,4,2,1,229900,264,8258.976
27818087,29.70759,-95.2827,295500,4,1,1584,77012,0,0,1,0,1940,1,0,1241,8,0.3,2,0.3,3,0.4,0,-28400,93,5000.688
27818312,29.726088,-95.32121,415000,3,2,1883,77023,0,0,1,0,1950,1,1,1743,5,0.2,4,0.6,2,0.7,1,303000,4086,7601.22
27818605,29.78051,-95.2994,215000,3,1,1008,77020,1,0,1,0,1940,1,2,903,5,0.1,3,0.9,2,1.4,1,138500,3313,5000.688
27818809,29.770481,-95.30097,225000,2,1,928,77020,1,0,1,0,1928,1,1,945,5,0.3,3,0.7,2,1.2,0,-25000,481,4552.02
27820127,29.7303,-95.29988,270000,3,2,1656,77011,1,0,1,0,1930,1,5,1134,5,0.1,3,0.7,2,2,1,155100,4063,4843.872
27820414,29.794878,-95.363495,219000,3,1,1047,77009,0,0,1,0,1948,1,0,920,5,0.4,5,0.9,2,0.8,0,-123500,921,4099
27820529,29.777506,-95.3191,365000,3,2,1450,77020,0,0,1,0,1938,1,0,1533,7,0.2,3,0.6,2,0.4,1,205001,187,5549.544
27820534,29.777811,-95.318436,259000,3,2,1428,77020,0,0,1,0,1946,1,0,1088,7,0.2,3,0.6,2,0.4,1,217000,3360,5549.544
27820619,29.765614,-95.40339,590000,2,2,1204,77007,1,0,1,0,1940,1,1,2478,8,1.4,6,1.9,5,1.9,1,165000,219,3998.808
27821245,29.725983,-95.32918,279000,2,1,2160,77023,0,0,1,0,1970,1,0,1172,4,0.6,4,0.6,2,0.4,0,-11000,301,6250.86
27821646,29.799768,-95.388664,890000,3,3,2226,77008,1,0,1,0,1930,2,2,3738,8,0.1,5,0.6,5,0.4,1,165000,2834,5000.688
27821711,29.733341,-95.32594,319900,3,2,1396,77023,1,0,1,0,1938,1,2,1344,4,0.5,4,0.1,2,0.4,0,-30000,8623,5000
27821749,29.731651,-95.32655,374900,3,2,1324,77023,0,0,1,0,1925,1,2,1575,4,0.5,4,0.2,2,0.3,1,124901,2104,5000.688
27821932,29.709461,-95.27268,275000,3,2,1472,77012,1,0,1,0,1946,1,2,1155,8,0.9,2,0.5,3,0.3,1,161000,883,6198.588
27822312,29.741611,-95.33779,437770,4,3,1490,77023,1,0,1,0,1940,1,1,1839,4,0.2,4,0.9,2,0.7,1,217770,165,5000.688
27823720,29.856976,-95.44054,590000,3,3,1734,77091,1,0,1,0,1975,1,2,2478,2,0.9,2,2.1,4,0.9,0,-810000,343,44932.14
27825595,29.74657,-95.402695,669000,3,2,1964,77019,1,0,1,0,1940,1,1,2810,3,4,3,4,3,6,0,-30000,21,5000.688
27825769,29.719378,-95.445404,519990,3,2,1575,77005,1,0,1,0,1970,1,1,2184,10,0.7,6,1.2,5,1.8,0,-15010,77,5000.688
27825922,29.723318,-95.44698,454400,2,1,1287,77005,1,0,1,0,1945,1,2,3150,10,0.9,6,1.5,5,1.7,0,-35002,1034,5000.688
27826152,29.720518,-95.44323,850000,3,3,1870,77005,1,0,1,0,1975,2,2,3570,10,0.6,6,1.2,5,1.7,1,401000,1219,5641.02
27827068,29.815098,-95.38343,249000,3,2,1338,77022,1,0,1,0,1940,1,1,1046,4,0.4,5,1.1,3,1,1,129000,2062,3998.808
27827295,29.787159,-95.33026,279500,4,4,1612,77026,0,0,1,0,1948,1,0,1174,4,0.2,3,0.7,2,1.2,1,4500,389,5000.688
27827610,29.810148,-95.42502,345000,2,2,1582,77008,1,0,1,0,2003,2,2,1449,4,1,5,1.7,3,0.7,1,145100,4388,2448.072
27827872,29.804522,-95.4266,399999,2,2,924,77008,0,0,1,0,1980,1,0,1680,4,0.7,6,1.7,3,0.9,1,49999,1438,6298.776
27828132,29.670391,-95.38078,209990,3,2,1764,77051,0,0,1,0,1948,1,0,882,2,0.6,3,1.1,3,1.2,1,119991,3427,5000.688
27828207,29.781136,-95.389656,399000,2,1,888,77007,0,0,1,0,1920,1,0,1676,8,0.5,6,0.6,5,0.9,0,-50000,81,5000.688
27828221,29.769728,-95.32776,251999,2,1,720,77020,0,0,1,0,1938,1,0,1058,6,0.4,3,1,2,0.5,0,0,1079,3998.808
27828241,29.768803,-95.327255,389000,3,2,1616,77020,0,0,1,0,1938,1,0,1634,6,0.4,3,1,2,0.5,1,274000,680,3998.808
27828588,29.808878,-95.39665,635000,3,2,1506,77008,1,0,1,0,1956,1,2,2667,5,0.7,5,0.3,5,0.9,1,210000,2946,5998.212
27828610,29.730568,-95.40161,660000,2,2,1324,77006,1,0,1,0,1945,1,1,2772,5,0.4,9,0.7,5,1.7,1,240000,948,3050
27828699,29.783869,-95.38314,525000,4,3,928,77009,0,0,1,0,1930,1,0,2205,8,0.6,6,0.4,5,0.9,0,-25000,1947,5000.688
27828784,29.738642,-95.34226,345000,2,1,1560,77003,0,0,1,0,1919,1,1,1449,4,0.5,4,1.1,2,0.8,0,-9700,71,5000.688
27828791,29.738602,-95.342,235000,2,1,720,77003,0,0,1,0,1930,1,0,987,4,0.5,4,1.1,2,0.8,0,0,7857,2478.564
27828825,29.71624,-95.32269,239000,3,1,1329,77023,1,0,1,0,1928,1,3,1004,5,0.4,4,1.2,2,1.1,0,-20900,137,5702.004
27829550,29.776276,-95.423744,669900,3,3,2490,77007,1,0,1,0,2023,2,2,2814,8,0.4,6,2.5,5,2.2,0,0,0,2600
27829787,29.816694,-95.355644,320000,4,3,3276,77022,0,0,1,0,1935,2,0,1344,5,1.2,7,1.6,2,2.1,0,-79500,1562,5998.212
27829848,29.845905,-95.37582,280000,3,2,884,77022,0,0,1,0,1948,1,0,1176,7,0.2,7,0.6,1,0.9,1,150000,4967,7000.092
27829965,29.719849,-95.36732,270000,2,2,1624,77004,1,0,1,0,1945,1,1,1134,4,0.2,3,1.8,2,0.8,0,-60000,95,5248.98
27830051,29.84934,-95.454285,389900,3,4,1821,77091,1,0,1,0,2023,2,2,1638,3,0.8,6,1.6,2,1.6,0,-110100,626,2896
27830058,29.703217,-95.36776,379900,3,4,1967,77021,1,0,1,0,2023,2,2,1596,4,0.3,3,0.8,2,1.5,1,309900,3145,2442
27831506,29.688234,-95.34875,349900,3,4,1651,77021,1,0,1,0,2022,2,2,1470,3,0.5,3,0.9,2,2.2,0,0,125,2375
27831548,29.689787,-95.351456,265000,3,2,1887,77021,0,0,1,0,1950,1,1,1113,6,0.6,3,0.8,2,2.1,1,90000,578,5000.688
27831580,29.687843,-95.35273,260000,4,2,1500,77021,0,0,1,0,1946,1,0,1092,6,0.6,3,0.7,2,2.2,1,221000,993,7289
27832015,29.811695,-95.38109,550000,3,2,1664,77009,1,0,1,0,1950,1,1,2310,6,0.8,5,1.1,5,1.3,0,-25000,217,7501.032
27832750,29.84822,-95.39895,399000,3,1,1042,77076,1,0,1,0,1920,1,2,1676,2,1.4,3,1.6,3,1.6,0,0,0,18238.572
27833046,29.6864,-95.350815,200000,3,1,864,77021,1,0,1,0,1950,1,1,840,3,0.7,3,0.8,2,2.3,0,0,4710,5000.688
27833997,29.84471,-95.404,379900,3,3,1776,77091,1,0,1,0,2022,2,2,1596,2,1.1,3,1.4,3,1.4,0,-30000,244,1922
27833998,29.844711,-95.40384,399900,3,3,1776,77091,1,0,1,0,2022,2,2,1680,2,1.1,3,1.4,3,1.4,0,-5000,189,1922
