Lat,Lng,Price,Bedrooms,Bathrooms,constructedArea,zipCode,hasGarage,hasPool,hasCooling,hasView,yearBuilt,stories,parkingSpaces,annualHOI,schoolElemRating,schoolElemDist,schoolMidRating,schoolMidDist,schoolHighRating,schoolHighDist,priceIncreased,priceDiff,days,lotAreaSQFT
29.828882,-95.53421,375000,3,3,1710,77080,1,0,1,1,2020,2,2,1575,4,1.1,5,0.2,2,0.8,1,15005,17,1894.86
29.806244,-95.51163,339900,3,3,1434,77080,1,0,1,0,2022,2,2,1428,1,0.4,3,1.4,2,1.4,0,-10000,62,1637.856
30.030285,-95.10848,239000,3,2,1487,77336,1,0,1,0,2020,1,2,1004,4,0.4,4,3.1,6,3.1,0,-29000,69,5000.688
29.833424,-95.40364,369900,3,3,1531,77018,0,0,1,0,2022,2,0,1554,3,0.6,3,1.8,3,0.8,0,-5000,93,2487.276
29.833643,-95.40394,379900,3,3,1686,77018,0,0,1,0,2022,2,0,1596,3,0.6,3,1.8,3,0.8,0,-5000,124,2487.276
29.83343,-95.40375,374900,3,3,1531,77018,0,0,1,0,2022,2,0,1575,3,0.6,3,1.8,3,0.8,0,-5000,124,2487.276
30.03006,-95.108536,230000,3,2,1202,77336,1,0,1,0,2020,1,2,966,4,0.4,4,3.1,6,3.1,0,-10000,49,5000.688
29.80624,-95.51175,344900,3,3,1434,77080,1,0,1,0,2022,2,2,1449,1,0.4,3,1.4,2,1.4,0,-10000,188,1637.856
29.823086,-95.41503,449000,3,4,2219,77018,1,0,1,0,2020,3,2,1886,3,4.0,3,4.0,3,6.0,0,-16000,38,1515.888
29.806244,-95.511185,344900,3,3,1434,77080,1,0,1,0,2022,2,2,1449,1,0.4,3,1.4,2,1.4,0,0,0,1637.856
29.850111,-95.41817,522944,3,4,2264,77091,1,0,1,0,2022,3,2,2196,2,0.2,3,0.4,3,2.1,0,-10000,108,1991.0
29.833424,-95.40354,379900,3,3,1686,77018,0,0,1,0,2022,2,0,1596,3,0.6,3,1.8,3,0.8,0,-5000,124,2487.276
29.86058,-95.3934,309900,3,3,1772,77076,1,0,1,0,2021,2,0,1302,4,0.4,3,0.7,1,2.1,0,0,291,7289.0
29.833742,-95.40395,369900,3,3,1547,77018,0,0,1,0,2022,2,0,1554,3,0.6,3,1.7,3,0.8,0,-5000,124,2487.276
29.847738,-95.40103,285000,3,3,1411,77076,1,0,1,0,2020,2,2,1197,2,1.2,3,1.5,3,1.6,0,-44990,177,2051.676
29.849997,-95.48997,381300,3,3,1902,77092,1,0,1,0,2023,2,2,1601,2,2.1,2,0.8,2,1.8,0,0,0,3600.0
29.84993,-95.49001,380000,3,3,1902,77092,1,0,1,0,2023,2,2,1596,2,2.1,2,0.8,2,1.8,0,0,0,3600.0
29.860209,-95.3934,322900,4,3,2006,77076,1,0,1,0,2021,3,2,1356,4,0.4,3,0.7,1,2.1,0,0,291,2200.0
29.847738,-95.40103,285000,3,3,1411,77076,1,0,1,0,2020,2,2,1197,2,1.2,3,1.5,3,1.6,1,283100,617,2051.676
29.684568,-95.36634,460000,3,2,2085,77375,1,0,1,0,2021,1,2,1932,2,0.6,3,0.5,2,2.5,0,0,0,6564.492
29.847975,-95.44439,399900,3,3,2016,77091,1,0,1,0,2022,2,2,1680,3,1.2,6,1.2,2,2.0,0,0,0,3015.0
29.780973,-95.32109,385000,3,3,1797,77020,1,0,1,0,2022,2,2,1617,7,0.1,3,0.8,2,0.6,0,-10000,182,2400.156
29.733536,-95.36061,409900,3,4,1803,77004,1,0,1,0,2022,3,2,1722,4,0.3,3,2.7,2,0.8,0,-30000,71,1506.0
29.848448,-95.429054,369900,3,3,1763,77091,1,0,1,0,2023,2,2,1554,2,0.5,3,0.4,3,1.9,0,0,0,7289.0
29.734184,-95.36815,484900,3,4,2104,77004,1,0,1,0,2022,3,2,2037,4,0.5,3,2.7,2,1.1,0,-14800,146,1398.276
29.810198,-95.399796,750000,4,4,3148,77008,1,0,1,0,2020,2,2,3150,5,0.6,5,0.4,5,1.0,0,-100000,78,3275.712
29.734158,-95.36775,489900,3,4,2111,77004,1,0,1,0,2022,3,2,2058,4,0.5,3,2.7,2,1.1,0,-19800,54,1398.276
29.80244,-95.37038,399990,3,3,1907,77009,1,0,1,0,2022,2,2,1680,6,0.2,5,1.5,2,1.4,0,-19910,156,2750.0
29.847975,-95.44437,399900,3,3,2016,77091,1,0,1,0,2022,2,2,1680,3,1.2,6,1.2,2,2.0,0,-25100,6,3015.0
29.657425,-95.37824,320000,3,3,1594,77051,1,0,1,0,2022,2,2,1344,3,0.4,3,1.2,3,0.7,1,40000,156,7289.0
29.73358,-95.36041,429900,3,4,1801,77004,1,0,1,0,2022,3,2,1806,4,0.3,3,2.7,2,0.8,0,-20000,21,1964.0
29.83766,-95.409904,379990,3,4,1785,77018,1,0,1,0,2021,3,2,1596,2,1.0,3,1.3,3,1.2,0,0,0,1437.48
29.835085,-95.414635,385000,3,4,1889,77018,1,0,1,0,2020,3,2,1617,4,0.2,6,1.6,3,1.6,0,-10000,50,1890.504
29.857628,-95.39318,419700,3,3,1422,77008,1,0,1,0,2022,2,2,1763,4,0.6,3,0.8,1,2.1,0,-5000,17,1601.0
29.82598,-95.3994,344990,3,3,1353,77018,1,0,1,0,2022,2,2,1449,3,0.6,3,2.3,3,0.2,0,-5000,226,7289.0
29.733545,-95.36063,409900,3,4,1803,77004,1,0,1,0,2022,3,2,1722,4,0.3,3,2.7,2,0.8,0,-30000,71,1509.0
29.749817,-95.402016,749900,3,4,2768,77006,1,0,1,0,2021,4,2,3150,3,4.0,3,4.0,3,6.0,0,0,0,1610.0
29.857628,-95.39318,469700,3,4,1740,77008,1,0,1,0,2023,3,2,1973,4,0.6,3,0.8,1,2.1,0,0,0,1990.0
29.671432,-95.363,359900,3,3,1879,77051,1,0,1,0,2022,2,2,1512,2,0.5,3,0.2,3,0.9,0,0,0,2500.344
29.809088,-95.431595,575000,3,4,2283,77008,1,0,1,0,2022,3,2,2415,4,1.0,5,2.1,3,0.6,0,0,0,2648.448
29.810968,-95.406815,808500,3,3,3005,77008,1,0,1,0,2021,2,0,3396,5,0.4,5,0.7,5,1.3,0,-8500,61,3275.0
29.809904,-95.40877,669900,3,3,2576,77008,1,0,1,0,2022,2,2,2814,5,0.3,5,0.8,5,1.3,0,0,0,3275.0
29.78687,-95.44114,758074,3,4,2523,77055,1,0,1,0,2022,3,2,3184,4,0.9,6,3.5,3,2.0,0,0,56,1848.0
29.821535,-95.41652,618000,3,4,2558,77018,1,0,1,0,2022,3,2,2596,3,4.0,3,4.0,3,6.0,0,0,0,7289.0
29.842592,-95.440895,389900,3,4,1778,77091,1,0,1,0,2022,3,2,1638,2,1.3,3,1.3,3,1.6,0,0,0,1960.2
29.746798,-95.32081,598000,3,3,2200,77011,1,0,1,0,2021,2,2,2512,5,0.2,4,0.8,2,1.2,0,0,0,3258.288
29.786057,-95.44024,725200,4,4,2709,77055,1,0,1,0,2022,3,2,3150,4,0.9,6,3.4,3,2.0,0,-10000,41,2156.22
29.842585,-95.44106,389900,3,4,1815,77091,1,0,1,0,2022,3,2,1638,2,1.3,3,1.3,3,1.6,0,0,0,1960.2
29.843067,-95.441635,354900,3,3,1642,77091,1,0,1,0,2022,2,2,1491,2,1.4,3,1.3,3,1.7,0,-10000,22,1960.2
29.843279,-95.44164,354900,3,3,1642,77091,1,0,1,0,2022,2,2,1491,2,1.4,3,1.3,3,1.7,0,-10000,22,1960.2
29.78612,-95.44017,757000,4,4,2709,77055,1,0,1,0,2022,3,2,3179,4,0.9,6,3.4,3,2.0,0,-48979,57,2156.22
29.842588,-95.44082,389900,3,4,1815,77091,1,0,1,0,2022,3,2,1638,2,1.3,3,1.3,3,1.6,0,0,0,1960.2
29.843212,-95.441635,354900,3,3,1642,77091,1,0,1,0,2022,2,2,1491,2,1.4,3,1.3,3,1.7,0,-10000,22,1960.2
29.842592,-95.44065,389900,3,4,1755,77091,1,0,1,0,2022,3,2,1638,2,1.3,3,1.2,3,1.6,0,0,0,1960.2
29.842623,-95.44163,354900,3,3,1642,77091,1,0,1,0,2022,2,2,1491,2,1.4,3,1.3,3,1.6,0,-15000,50,1960.2
29.842539,-95.44163,354900,3,3,1642,77091,1,0,1,0,2022,2,2,1491,2,1.4,3,1.3,3,1.6,0,-35000,49,1960.2
29.842995,-95.441635,359900,3,3,1658,77091,1,0,1,0,2022,2,2,1512,2,1.4,3,1.3,3,1.7,0,-10000,22,1960.2
29.842768,-95.44163,359900,3,3,1642,77091,1,0,1,0,2022,2,2,1512,2,1.4,3,1.3,3,1.7,0,-10000,50,1960.2
29.843151,-95.441635,354900,3,3,1642,77091,1,0,1,0,2022,2,2,1491,2,1.4,3,1.3,3,1.7,0,-10000,22,1960.2
29.842695,-95.44163,354900,3,3,1642,77091,1,0,1,0,2022,2,2,1491,2,1.4,3,1.3,3,1.6,0,-15000,50,1960.2
29.842594,-95.44073,389900,3,4,1815,77091,1,0,1,0,2022,3,2,1638,2,1.3,3,1.2,3,1.6,0,0,0,1960.2
29.786537,-95.44108,674999,3,3,2399,77055,1,0,1,0,2021,2,2,2835,4,0.9,6,3.4,3,2.0,0,0,76,2561.328
29.743439,-95.61741,439990,3,4,2298,77077,1,0,1,0,2022,3,2,1806,6,0.7,7,1.4,5,1.5,0,-10000,48,2301.0
29.743883,-95.61741,439990,3,4,2298,77077,1,0,1,0,2022,3,2,1840,6,0.6,7,1.3,5,1.5,0,-2000,48,2298.0
29.872526,-95.42054,345900,3,3,2270,77088,1,0,1,0,2021,3,2,1453,1,0.3,3,1.2,3,3.4,0,0,0,2748.0
29.872402,-95.42053,345900,3,3,2270,77088,1,0,1,0,2021,3,2,1453,1,0.3,3,1.2,3,3.4,0,0,0,2688.0
29.79029,-95.43878,611990,4,3,2631,77008,1,0,1,0,2021,2,2,2570,4,0.7,6,2.4,3,1.8,0,0,0,2396.0
29.790289,-95.43891,560000,3,3,1839,77008,1,0,1,0,2022,2,2,2352,4,0.7,6,2.4,3,1.8,0,-23311,75,2396.0
29.79028,-95.43942,599500,3,3,2448,77008,1,0,1,0,2022,2,2,2518,4,0.7,6,2.4,3,1.8,0,-17615,17,2417.58
29.79004,-95.439064,620900,4,3,2400,77008,1,0,1,0,2022,2,2,2608,4,0.7,6,2.4,3,1.8,0,0,0,2400.156
29.617771,-95.243576,314900,3,3,1935,77075,1,0,1,0,2022,2,2,1323,4,1.0,6,1.2,3,3.0,0,-5000,55,7289.0
29.61748,-95.243546,309900,3,3,1740,77075,1,0,1,0,2022,2,2,1302,4,1.0,6,1.2,3,3.0,0,0,0,7289.0
29.617481,-95.24326,304900,3,3,1740,77075,1,0,1,0,2022,2,2,1281,4,0.9,6,1.2,3,3.0,0,0,0,7289.0
29.617481,-95.243164,304900,3,3,1740,77075,1,0,1,0,2022,2,2,1281,4,0.9,6,1.2,3,3.0,0,0,0,7289.0
29.617483,-95.24307,304900,3,3,1740,77075,1,0,1,0,2022,2,2,1281,4,0.9,6,1.2,3,3.0,0,0,0,7289.0
29.7663,-95.39135,869000,3,4,2702,77007,1,0,1,0,2022,4,2,3650,6,0.9,6,1.5,5,1.8,0,0,0,1450.548
29.827686,-95.53794,485000,4,4,2539,77080,1,0,1,0,2022,2,2,2037,4,0.9,5,0.2,2,0.8,0,0,0,2509.056
29.638987,-95.44538,350000,3,3,1700,77045,1,0,1,0,2022,2,2,1470,2,0.6,4,1.3,2,0.8,0,0,0,2657.16
29.63899,-95.44509,370000,3,3,1902,77045,1,0,1,0,2022,2,2,1554,2,0.5,4,1.3,2,0.8,0,0,0,2657.16
29.639,-95.44499,372500,3,3,1902,77045,1,0,1,0,2022,2,2,1565,2,0.5,4,1.3,2,0.8,0,0,0,2657.16
29.638996,-95.44489,370000,3,3,1902,77045,1,0,1,0,2022,2,2,1554,2,0.5,4,1.3,2,0.8,0,0,0,2657.16
29.638994,-95.44479,380000,3,3,1902,77045,1,0,1,0,2022,2,2,1596,2,0.5,4,1.3,2,0.8,0,0,0,2657.16
29.86019,-95.192696,279500,3,2,1615,77044,1,0,1,0,2023,1,2,1174,4,0.7,4,1.4,4,1.2,0,0,0,5500.0
29.842304,-95.46403,449900,4,3,2360,77091,1,0,1,0,2022,2,2,1890,3,0.3,2,0.9,2,0.9,0,0,0,3001.284
29.836668,-95.36527,309900,3,3,1762,77022,1,0,1,0,2021,2,2,1302,4,0.5,7,0.4,1,0.7,1,20000,43,7289.0
29.826044,-95.39286,359900,3,3,1694,77022,1,0,1,0,2021,2,2,1512,3,0.5,3,2.6,3,0.4,0,0,75,2883.672
29.83689,-95.36529,279900,3,3,1497,77022,1,0,1,0,2021,2,2,1176,4,0.5,7,0.3,1,0.7,0,0,36,7289.0
29.997429,-95.50418,399995,4,3,2646,77068,1,0,1,0,2022,2,2,1680,4,0.5,3,0.4,2,3.6,0,-6000,42,7289.0
29.836588,-95.36527,279900,3,3,1497,77022,1,0,1,0,2021,2,2,1176,4,0.5,7,0.4,1,0.7,0,0,43,7289.0
29.877457,-95.1427,379100,4,3,2786,77044,1,0,1,0,2022,2,2,1592,5,1.1,3,4.7,4,4.4,0,0,0,7289.0
29.836058,-95.365265,282900,3,3,1620,77022,1,0,1,0,2021,2,0,1188,4,0.5,7,0.4,1,0.8,1,10900,43,7289.0
29.998577,-95.505745,339999,4,3,2669,77068,1,0,1,0,2019,2,1,1428,4,0.6,3,0.4,2,3.7,0,0,0,10667.844
29.991331,-95.43823,365000,4,3,2387,77090,1,0,1,0,2022,2,2,1533,3,4.0,3,4.0,3,6.0,0,0,0,7289.0
29.681387,-95.62752,379000,4,3,2048,77083,1,0,1,0,2020,2,2,1592,5,0.4,6,2.4,3,2.4,0,0,0,4761.108
29.99711,-95.503944,354995,3,2,1944,77068,1,0,1,0,2023,1,2,1491,4,0.5,3,0.3,2,3.6,0,-19584,37,7289.0
29.992514,-95.440445,294990,3,3,1946,77090,1,0,1,0,2021,2,2,1239,3,4.0,3,4.0,3,6.0,0,0,0,7289.0
29.863865,-95.19602,228000,3,2,1216,77044,1,0,1,0,2019,1,2,958,3,0.7,3,1.8,4,1.2,0,-5000,42,5174.928
29.997213,-95.50402,334995,3,2,1631,77068,1,0,1,0,2023,1,2,1407,4,0.5,3,0.3,2,3.6,0,0,0,7289.0
29.99164,-95.4402,365780,4,3,2277,77090,1,0,1,0,2022,2,2,1536,3,4.0,3,4.0,3,6.0,0,0,0,7289.0
29.578098,-95.251205,379900,4,3,2377,77089,1,0,1,0,2020,2,2,1596,7,0.4,6,2.5,5,2.3,0,0,0,7749.324
29.836437,-95.36528,309900,3,3,1762,77022,1,0,1,0,2021,2,2,1302,4,0.5,7,0.4,1,0.7,0,0,0,7289.0
29.97317,-95.39144,315000,4,3,2969,77073,1,0,1,0,2020,2,0,1323,3,4.0,3,4.0,3,6.0,0,0,0,6316.2
29.851366,-95.42376,389000,4,3,2000,77091,1,0,1,0,2022,2,2,1634,2,0.2,3,0.1,3,2.4,0,0,0,3580.632
29.863802,-95.19488,217500,3,2,1487,77044,1,0,1,0,2019,1,2,914,3,0.8,3,1.9,4,1.2,0,0,0,4800.312
29.863836,-95.19751,281900,3,3,1840,77044,1,0,1,0,2019,2,2,1184,3,0.7,3,1.8,4,1.1,0,0,0,4809.024
29.850111,-95.41826,522944,3,4,2264,77091,1,0,1,0,2022,3,2,2196,2,0.2,3,0.4,3,2.1,0,-10000,3,1946.0
29.839256,-95.3108,315000,3,3,1702,77016,1,0,1,0,2022,1,2,1323,3,1.1,3,2.1,3,1.1,0,0,0,5623.596
29.811222,-95.40753,829000,4,3,3005,77008,1,0,1,0,2021,2,0,3482,5,0.4,5,0.7,5,1.4,0,0,0,3275.0
29.80258,-95.35332,380000,3,3,1750,77009,0,0,1,0,2022,2,0,1596,5,0.5,5,1.3,2,1.2,0,0,0,3125.0
29.848448,-95.429054,369900,3,3,1763,77091,1,0,1,0,2023,2,2,1554,2,0.5,3,0.4,3,1.9,0,0,0,7289.0
29.687696,-95.35005,360000,3,3,1842,77021,1,0,1,0,2022,2,2,1512,3,0.6,3,0.9,2,2.2,0,0,0,2500.344
29.850424,-95.44276,369900,3,3,1745,77091,0,0,1,0,2021,2,0,1554,2,1.3,2,2.3,4,1.3,0,0,0,7289.0
29.851145,-95.42006,329990,3,3,1504,77091,1,0,1,0,2022,2,2,1386,2,0.1,3,0.3,3,2.3,0,-19910,9,1668.348
29.79765,-95.501816,399999,3,3,1558,77055,1,0,1,0,2022,2,2,1680,8,0.5,6,1.4,6,1.7,0,-15001,62,1649.0
29.807764,-95.41651,550000,3,4,2383,77008,1,0,1,0,2022,4,2,2310,4,1.2,5,1.2,3,1.2,0,-10000,1,1694.0
29.851421,-95.42047,319990,3,3,1504,77091,1,0,1,0,2022,2,2,1344,2,0.1,3,0.2,3,2.3,0,-29910,9,1668.348
29.733984,-95.36284,404900,3,4,1792,77004,1,0,1,0,2022,3,2,1701,4,0.3,3,2.7,2,0.9,0,-25100,41,1649.0
29.73399,-95.36283,409900,3,4,1792,77004,1,0,1,0,2022,3,2,1722,4,0.3,3,2.7,2,0.9,0,-10000,36,1649.0
29.851421,-95.42047,319990,3,3,1504,77091,1,0,1,0,2022,2,2,1344,2,0.1,3,0.2,3,2.3,0,-29910,9,1668.348
29.77984,-95.31687,368000,3,3,2081,77020,1,0,1,0,2021,2,2,1546,7,0.3,3,0.6,2,0.6,0,-5000,32,2500.344
29.883799,-95.44415,304900,3,3,1863,77088,1,0,1,0,2022,2,2,1281,3,4.0,3,4.0,3,6.0,0,0,0,4647.852
29.807764,-95.41651,560000,3,4,2383,77008,1,0,1,0,2022,4,2,2352,4,1.2,5,1.2,3,1.2,0,-10000,1,1694.0
29.741102,-95.36386,539900,3,4,2386,77004,1,0,1,0,2021,3,2,2268,4,0.7,3,3.1,2,1.3,0,0,0,1777.248
29.823133,-95.534935,509000,3,3,2134,77080,0,0,1,0,2022,2,0,2142,3,0.2,5,0.2,2,0.4,0,0,0,3040.488
29.750586,-95.40218,724900,3,4,2765,77006,1,0,1,0,2021,4,2,3045,3,4.0,3,4.0,3,6.0,0,-50100,39,1525.0
29.851421,-95.42047,329990,3,3,1504,77091,1,0,1,0,2022,2,2,1386,2,0.1,3,0.2,3,2.3,0,-19910,9,1668.348
29.79788,-95.50147,425999,3,4,1924,77055,1,0,1,0,2022,3,2,1789,8,0.5,6,1.4,6,1.8,1,222,39,1411.344
29.81668,-95.28209,269000,3,2,1619,77028,0,0,1,0,2022,1,0,1130,3,0.6,3,3.0,3,2.1,0,-6000,22,5819.616
29.73396,-95.36286,409900,3,4,1792,77004,1,0,1,0,2022,3,2,1722,4,0.3,3,2.7,2,0.9,0,-20000,68,1494.0
29.848305,-95.42911,389900,3,4,1928,77091,1,0,1,0,2023,3,2,1638,2,0.5,3,0.5,3,1.9,0,0,0,7289.0
29.741108,-95.36385,539900,3,4,2386,77004,1,0,1,0,2021,3,2,2268,4,0.7,3,3.1,2,1.3,0,0,0,1925.352
29.87009,-95.650635,335000,4,3,2032,77084,1,0,1,0,2021,2,2,1407,5,1.3,6,0.7,6,1.8,0,-10000,10,4321.152
29.797678,-95.50182,429999,3,4,1924,77055,1,0,1,0,2022,3,2,1806,8,0.5,6,1.4,6,1.7,0,-15001,70,1411.344
29.77939,-95.316635,368000,3,3,2090,77020,1,0,1,0,2022,2,2,1546,7,0.3,3,0.6,2,0.6,0,-5000,32,7289.0
29.79201,-95.35214,399000,3,3,1927,77009,1,0,1,0,2022,2,2,1676,5,0.4,5,0.7,2,0.7,0,-50000,62,2500.344
29.82467,-95.40145,489990,3,3,1928,77018,1,0,1,0,2022,2,2,2058,3,0.8,3,2.3,3,0.2,0,0,0,2992.572
29.857628,-95.39318,249000,3,2,1465,77521,1,0,1,0,2020,1,2,1046,4,0.6,3,0.8,1,2.1,0,-10000,33,5998.212
29.987885,-95.5219,440000,4,3,2380,77346,1,0,1,0,2021,2,2,1848,5,0.0,6,4.0,5,3.1,0,-10000,28,5954.652
29.779488,-95.316635,368000,3,3,2081,77020,1,0,1,0,2021,2,2,1546,7,0.3,3,0.6,2,0.6,0,-5000,23,2500.344
29.848448,-95.429054,369900,3,3,1763,77091,1,0,1,0,2023,2,2,1554,2,0.5,3,0.4,3,1.9,0,0,0,7289.0
29.74784,-95.25526,275000,3,3,1808,77029,1,0,1,0,2022,2,2,1155,7,2.3,6,3.6,4,1.3,0,-34000,42,2500.0
29.809908,-95.40843,849900,3,3,3110,77008,0,0,1,0,2021,3,0,3570,5,0.3,5,0.7,5,1.3,0,0,0,3275.0
29.85717,-95.442825,489000,3,3,2662,77091,1,0,1,0,2022,2,2,2054,2,1.0,2,2.0,4,0.9,0,0,0,5364.0
29.857153,-95.442825,489000,3,3,2662,77091,1,0,1,0,2022,2,2,2054,2,1.0,2,2.0,4,0.9,0,0,0,5364.0
29.857119,-95.44282,489000,3,3,2662,77091,1,0,1,0,2022,2,2,2054,2,1.0,2,2.0,4,0.9,0,0,0,5364.0
29.665913,-95.361855,398000,4,3,2507,77051,1,0,1,0,2022,2,2,1672,5,0.8,3,0.2,3,0.6,0,0,0,5000.0
29.769876,-95.32954,439900,3,3,1913,77020,1,0,1,0,2022,2,2,1848,2,0.8,3,1.1,2,0.6,0,-20000,11,2500.0
29.769876,-95.32954,439900,3,3,1913,77020,1,0,1,0,2022,2,2,1848,2,0.8,3,1.1,2,0.6,0,-20000,11,2500.0
29.765467,-95.40828,639000,3,3,2413,77007,1,0,1,0,2021,2,2,2684,8,1.1,6,2.1,5,2.1,0,0,0,1920.996
29.69984,-95.35527,365000,3,4,1651,77021,1,0,1,0,2022,2,2,1533,3,1.4,3,0.7,2,1.4,0,0,0,2400.0
29.643475,-95.25016,284000,3,2,1544,77075,1,0,1,0,2022,1,2,1193,3,1.0,6,1.0,3,2.6,0,-9000,49,4576.0
29.834686,-95.412735,414900,3,3,1732,77018,1,0,1,0,2022,2,2,1743,4,0.3,6,1.7,3,1.6,0,-15000,28,1860.0
29.834686,-95.412735,414900,3,4,1861,77018,1,0,1,0,2022,3,2,1743,4,0.3,6,1.7,3,1.6,0,-10000,73,1325.0
29.834686,-95.412735,419900,3,4,1861,77018,1,0,1,0,2022,3,2,1764,4,0.3,6,1.7,3,1.6,0,-20000,28,2110.0
29.834513,-95.41268,414900,3,4,1861,77018,1,0,1,0,2022,3,2,1743,4,0.3,6,1.7,3,1.6,0,-10000,73,1240.0
29.834494,-95.41268,414900,3,3,1732,77018,1,0,1,0,2022,2,2,1743,4,0.3,6,1.7,3,1.6,0,0,28,1700.0
29.804434,-95.42431,519900,3,4,2075,77008,1,0,1,0,2022,3,2,2184,4,0.7,6,1.8,3,1.0,0,-10000,29,7289.0
29.804434,-95.42431,499900,3,4,2075,77008,1,0,1,0,2022,3,2,2100,4,0.7,6,1.8,3,1.0,0,-20000,29,7289.0
29.804434,-95.42431,509900,3,4,2075,77008,1,0,1,0,2022,3,2,2142,4,0.7,6,1.8,3,1.0,0,-20000,29,7289.0
29.804539,-95.42423,499900,3,4,2075,77008,1,0,1,0,2022,3,2,2100,4,0.7,6,1.8,3,1.0,0,-20000,29,7289.0
29.804539,-95.42423,494900,3,4,2075,77008,1,0,1,0,2022,3,2,2079,4,0.7,6,1.8,3,1.0,0,-5000,29,7289.0
29.804539,-95.42423,509900,3,4,2075,77008,1,0,1,0,2022,3,2,2142,4,0.7,6,1.8,3,1.0,0,-10000,29,7289.0
29.845308,-95.404144,449900,3,3,1795,77091,1,0,1,0,2023,2,2,1890,2,1.1,3,1.3,3,1.5,0,0,0,3123.252
29.845308,-95.404144,449900,3,3,1795,77091,1,0,1,0,2023,2,2,1890,2,1.1,3,1.3,3,1.5,0,0,0,3123.252
29.845308,-95.404144,449900,3,3,1795,77091,1,0,1,0,2023,2,2,1890,2,1.1,3,1.3,3,1.5,0,0,0,3123.252
29.845308,-95.404144,449900,3,3,1795,77091,1,0,1,0,2023,2,2,1890,2,1.1,3,1.3,3,1.5,0,0,0,3123.252
29.845304,-95.40443,449900,3,3,1795,77091,1,0,1,0,2023,2,2,1890,2,1.1,3,1.3,3,1.5,0,0,0,3123.252
29.845304,-95.40443,449900,3,3,1795,77091,1,0,1,0,2023,2,2,1890,2,1.1,3,1.3,3,1.5,0,0,0,3123.252
29.698215,-95.37096,389900,3,4,1744,77021,1,0,1,0,2022,3,2,1638,4,0.7,3,0.6,2,1.8,0,0,0,1512.0
29.699038,-95.37082,399900,3,3,1789,77021,1,0,1,0,2022,2,2,1680,4,0.6,3,0.7,2,1.8,0,0,0,3088.404
29.769543,-95.40694,649900,3,3,2514,77007,1,0,1,0,2022,2,2,2730,8,1.1,6,1.8,5,1.8,0,0,0,2500.0
29.769543,-95.40694,639900,3,3,2422,77007,1,0,1,0,2022,2,2,2688,8,1.1,6,1.8,5,1.8,0,0,0,2500.0
29.698816,-95.36807,419999,3,4,2310,77021,1,0,1,0,2022,3,2,1764,4,0.5,3,0.6,2,1.7,0,0,0,2057.0
29.698786,-95.36797,415000,3,4,2310,77021,1,0,1,0,2022,3,2,1743,4,0.5,3,0.6,2,1.7,0,0,0,1547.0
29.698755,-95.36788,415000,3,4,2310,77021,1,0,1,0,2022,3,2,1743,4,0.5,3,0.5,2,1.7,0,0,0,1649.0
29.698519,-95.36748,429990,3,4,2646,77021,1,0,1,0,2022,3,2,1806,4,0.5,3,0.5,2,1.7,0,0,0,2524.0
29.881947,-95.43276,309900,4,2,2128,77088,0,0,1,0,2022,2,0,1302,2,0.9,2,1.7,4,1.0,0,0,0,1972.0
29.819298,-95.312096,259900,3,2,1665,77028,1,0,1,0,2021,1,2,1092,3,0.6,3,1.2,3,0.3,0,-99,70,7289.0
29.821487,-95.42246,564900,3,3,2422,77018,1,0,1,0,2022,2,2,2373,3,4.0,3,4.0,3,6.0,0,0,0,2500.0
29.851421,-95.44046,314900,3,3,1840,77091,1,0,1,0,2023,2,2,1323,2,1.2,2,2.4,4,1.3,0,-15000,15,6098.4
29.78718,-95.35542,337900,3,3,1623,77009,1,0,1,0,2022,2,2,1419,2,0.3,5,0.3,2,0.3,0,-7000,35,1771.0
29.78718,-95.35548,337900,3,3,1623,77009,1,0,1,0,2022,2,2,1419,2,0.3,5,0.3,2,0.3,0,-5000,32,1771.0
29.735174,-95.356026,459000,3,4,2241,77004,1,0,1,0,2023,4,2,1928,4,0.5,3,2.8,2,0.8,0,0,0,7289.0
29.82068,-95.3897,495000,3,3,2132,77022,1,0,1,0,2022,2,2,2079,4,0.2,3,3.0,3,0.5,0,0,0,2533.0
29.82068,-95.3897,495000,3,3,2132,77022,1,0,1,0,2022,2,2,2079,4,0.2,3,3.0,3,0.5,0,0,0,2533.0
29.82068,-95.3897,495000,3,3,2132,77022,1,0,1,0,2022,2,2,2079,4,0.2,3,3.0,3,0.5,0,0,0,2533.0
29.797197,-95.35854,349990,2,3,1638,77009,1,0,1,0,2022,2,2,1470,5,0.1,5,0.9,2,0.9,0,-30000,24,7289.0
29.7973,-95.35855,349990,2,3,1656,77009,1,0,1,0,2022,2,2,1470,5,0.1,5,1.0,2,0.9,0,-30000,24,7289.0
29.797401,-95.35855,349990,3,3,1638,77009,1,0,1,0,2022,2,2,1470,5,0.1,5,1.0,2,0.9,0,-30000,25,7289.0
29.863588,-95.44379,319990,3,3,1504,77088,1,0,1,0,2022,2,2,1344,2,0.9,2,1.6,4,0.5,0,0,55,2233.0
29.863554,-95.44379,319990,3,3,1504,77088,1,0,1,0,2022,2,2,1344,2,0.9,2,1.6,4,0.5,0,0,25,2156.0
29.863537,-95.44379,324990,3,3,1504,77088,1,0,1,0,2022,2,2,1365,2,0.9,2,1.6,4,0.5,0,0,0,2772.0
