Lat,Lng,Price,Bedrooms,Bathrooms,constructedArea,zipCode,CountyId,taxRate,hasGarage,hasPool,hasCooling,hasView,yearBuilt,stories,parkingSpaces,schoolElemRating,schoolElemDist,schoolMidRating,schoolMidDist,schoolHighRating,schoolHighDist,priceIncreased,priceDiff,days,lotAreaSQFT,avgSchoolRating,avgSchoolDist
30.091225,-95.18045,575000,4.0,3,2792.0,77365,1090,2.29,1,0,1,0,2022.0,1.0,2,7.0,1.7,8,2.5,7,3.0,0,-5000,20,7775.7013398033405,7.333333333333333,2.4
29.834938,-95.41534,402900,3.0,4,1806.0,77018,1090,2.29,1,0,1,0,2022.0,3.0,2,4.0,0.1,6,1.6,3,1.5,0,0,0,1741.0,4.333333333333333,1.0666666666666667
29.795279,-95.57661,465000,3.0,3,2204.0,77043,1090,2.29,1,0,1,0,2022.0,2.0,2,4.0,0.2,5,1.9,5,2.1,0,-10000,7,7775.7013398033405,4.666666666666667,1.4000000000000001
29.774914,-95.40843,595000,3.0,4,2362.0,77007,1090,2.29,1,0,1,0,2022.0,4.0,2,8.0,1.1,6,1.7,5,1.6,0,0,0,1550.736,6.333333333333333,1.4666666666666668
29.961332,-95.494095,318045,4.0,2,1636.0,77066,1090,2.29,1,0,1,0,2022.0,1.0,2,4.0,0.8,4,0.5,2,0.5,0,0,0,6000.0,3.3333333333333335,0.6
29.608494,-95.38633,340145,3.0,3,1813.0,77047,1090,2.29,1,0,1,0,2023.0,1.0,2,3.0,1.8,2,3.8,3,3.3,0,0,0,4800.0,2.6666666666666665,2.9666666666666663
29.746761,-95.38734,770000,4.0,4,3007.0,77006,1090,2.29,1,0,1,0,2022.0,3.0,2,999.0,999.0,999,999.0,999,999.0,0,0,0,2550.0,999.0,999.0
29.8647,-95.2829,229985,3.0,2,1308.0,77016,1090,2.29,1,0,1,0,2023.0,1.0,2,3.0,2.0,4,1.1,2,1.2,0,0,0,5200.0,3.0,1.4333333333333333
29.831724,-95.53601,461200,3.0,3,2021.0,77076,1090,2.29,1,0,1,0,2023.0,2.0,2,4.0,1.1,5,0.3,2,1.0,0,0,0,7775.7013398033405,3.6666666666666665,0.8000000000000002
29.799633,-95.48408,849990,3.0,4,2956.0,77055,1090,2.29,1,0,1,0,2022.0,2.0,2,999.0,999.0,999,999.0,999,999.0,0,0,0,7775.7013398033405,999.0,999.0
29.683699,-95.368355,390000,3.0,4,1804.0,77021,1090,2.29,1,0,1,0,2022.0,3.0,2,2.0,0.4,3,0.6,2,2.6,0,-5000,8,1550.0,2.3333333333333335,1.2
29.8647,-95.2829,247400,3.0,2,1402.0,77016,1090,2.29,1,0,1,0,2023.0,1.0,2,3.0,2.0,4,1.1,2,1.2,0,-590,3,5200.0,3.0,1.4333333333333333
29.8647,-95.2829,244315,3.0,2,1403.0,77017,1090,2.29,1,0,1,0,2022.0,1.0,2,3.0,2.0,4,1.1,2,1.2,0,0,0,5200.0,3.0,1.4333333333333333
29.795198,-95.455444,529900,3.0,4,2058.0,77055,1090,2.29,1,0,1,0,1993.3090176773328,4.0,2,4.0,1.7,6,2.3,3,2.0,0,0,0,7775.7013398033405,4.333333333333333,2.0
29.806791,-95.38286,619900,3.0,3,2502.0,77009,1090,2.29,1,0,1,0,2022.0,2.0,2,8.0,0.5,5,1.0,5,1.0,0,0,0,2500.0,6.0,0.8333333333333334
30.085535,-95.183395,395000,4.0,4,2743.0,77365,1090,2.29,1,0,1,0,2022.0,2.0,2,7.0,1.6,8,2.3,7,2.6,0,-15000,15,7775.7013398033405,7.333333333333333,2.1666666666666665
29.830526,-95.39982,369000,3.0,3,1615.0,77018,1090,2.29,1,0,1,0,2022.0,2.0,2,3.0,0.5,3,2.1,3,0.5,0,0,0,1794.0,3.0,1.0333333333333334
29.835936,-95.31526,224116,3.0,2,1350.0,77016,1090,2.29,0,0,1,0,2023.0,1.0,0,3.0,0.8,3,1.8,3,0.8,0,0,0,12000.78,3.0,1.1333333333333335
29.631817,-95.27268,359000,4.0,3,1990.0,77075,1090,2.29,1,0,1,0,2022.0,1.0,2,9.0,0.6,2,3.8,3,3.1,0,0,0,8174.0,4.666666666666667,2.5
29.83455,-95.372574,309999,3.0,3,1564.0,77022,1090,2.29,1,0,1,0,2022.0,2.0,2,4.0,0.3,7,0.3,1,1.1,0,0,0,1680.0,4.0,0.5666666666666668
29.898052,-95.179955,260306,3.0,2,1360.0,77044,1090,2.29,1,0,1,0,2023.0,1.0,2,5.0,3.6,3,2.5,4,3.5,0,0,0,7775.7013398033405,4.0,3.1999999999999997
30.08554,-95.18327,395000,4.0,3,2732.0,77365,1090,2.29,1,0,1,0,2022.0,1.0,2,7.0,1.6,8,2.3,7,2.6,0,-5000,21,7775.7013398033405,7.333333333333333,2.1666666666666665
29.864305,-95.28221,249990,3.0,2,1412.0,77016,1090,2.29,1,0,1,0,2022.0,1.0,2,3.0,2.0,4,1.1,2,1.2,0,0,0,7775.7013398033405,3.0,1.4333333333333333
30.0865,-95.188,453040,4.0,4,2743.0,77365,1090,2.29,1,0,1,0,2022.0,2.0,2,7.0,1.9,8,2.6,7,2.6,0,0,0,7775.7013398033405,7.333333333333333,2.3666666666666667
29.987617,-95.50494,325000,3.0,2,1750.0,77069,1090,2.29,1,0,1,0,2022.0,1.0,2,4.0,1.9,6,2.3,6,2.3,0,0,0,5275.116,5.333333333333333,2.1666666666666665
29.684961,-95.36928,389000,3.0,3,1851.0,77021,1090,2.29,1,0,1,0,2022.0,2.0,2,2.0,0.4,3,0.5,2,2.5,0,0,0,10001.376,2.3333333333333335,1.1333333333333333
29.78173,-95.34654,250000,2.0,2,1720.0,77026,1090,2.29,0,0,1,0,1940.0,1.0,0,5.0,0.4,3,1.8,2,0.7,0,0,0,6176.808,3.3333333333333335,0.9666666666666668
29.745079,-95.256516,225000,2.0,2,1119.0,77029,1090,2.29,0,0,1,0,2022.0,1.0,0,7.0,2.5,6,3.7,4,1.3,0,0,0,2500.344,5.666666666666667,2.5
29.785624,-95.351006,399900,3.0,3,1580.0,77009,1090,2.29,1,0,1,0,2022.0,3.0,2,2.0,0.6,5,0.4,2,0.5,0,0,0,1500.0,3.0,0.5
29.873693,-95.43469,330000,3.0,3,1804.0,77088,1090,2.29,1,0,1,0,2022.0,2.0,2,999.0,999.0,999,999.0,999,999.0,0,0,0,2818.332,999.0,999.0
29.864305,-95.28221,264990,3.0,3,1826.0,77016,1090,2.29,1,0,1,0,1993.3090176773328,2.0,2,3.0,2.0,4,1.1,2,1.2,0,0,0,7775.7013398033405,3.0,1.4333333333333333
29.780117,-95.34352,275000,3.0,2,1455.0,77026,1090,2.29,0,0,1,0,2022.0,1.0,0,5.0,0.6,3,1.6,2,0.9,0,0,0,3402.036,3.3333333333333335,1.0333333333333334
29.86023,-95.192856,296475,4.0,3,1759.0,77044,1090,2.29,1,0,1,0,2023.0,1.0,2,4.0,0.7,4,1.4,4,1.2,0,0,35,6465.0,4.0,1.0999999999999999
29.8304,-95.53668,469910,3.0,3,1942.0,77043,1090,2.29,1,0,1,0,2023.0,2.0,2,4.0,1.1,5,0.3,2,0.9,1,6000,18,7775.7013398033405,3.6666666666666665,0.7666666666666667
29.83067,-95.5367,464300,3.0,3,1942.0,77043,1090,2.29,1,0,1,0,2023.0,2.0,2,4.0,1.1,5,0.3,2,0.9,0,-9000,18,7775.7013398033405,3.6666666666666665,0.7666666666666667
29.820442,-95.42334,479000,3.0,4,1845.0,77018,1090,2.29,1,0,1,0,2022.0,3.0,2,999.0,999.0,999,999.0,999,999.0,0,0,0,1525.0,999.0,999.0
29.820442,-95.42334,499000,3.0,4,1954.0,77018,1090,2.29,1,0,1,0,2022.0,3.0,2,999.0,999.0,999,999.0,999,999.0,0,0,0,7775.7013398033405,999.0,999.0
29.898052,-95.179955,331345,3.0,3,2354.0,77044,1090,2.29,1,0,1,0,2023.0,2.0,2,5.0,3.6,3,2.5,4,3.5,0,0,0,7775.7013398033405,4.0,3.1999999999999997
29.87135,-95.43653,319900,3.0,3,1762.0,77088,1090,2.29,1,0,1,0,2022.0,2.0,2,2.0,0.5,4,0.5,4,0.5,0,0,0,2848.824,3.3333333333333335,0.5
29.757467,-95.25549,225000,3.0,2,1224.0,77029,1090,2.29,0,0,1,0,2022.0,1.0,0,6.0,3.5,6,3.5,4,1.6,0,0,0,2500.0,5.333333333333333,2.8666666666666667
30.091225,-95.18045,262885,3.0,2,1349.0,77365,1090,2.29,1,0,1,0,2022.0,1.0,2,7.0,1.7,8,2.5,7,3.0,0,0,0,7775.7013398033405,7.333333333333333,2.4
29.799175,-95.35229,419990,3.0,4,1938.0,77009,1090,2.29,1,0,1,0,2023.0,3.0,2,5.0,0.4,5,1.1,2,1.1,0,0,0,7775.7013398033405,4.0,0.8666666666666667
29.757465,-95.255585,225000,3.0,2,1224.0,77029,1090,2.29,0,0,1,0,2022.0,1.0,0,6.0,3.5,6,3.5,4,1.6,0,0,0,2500.344,5.333333333333333,2.8666666666666667
29.60186,-95.4434,309990,3.0,2,1574.0,77053,1090,2.29,1,0,1,0,2022.0,1.0,2,4.0,1.2,4,1.3,2,1.8,0,-18631,0,7775.7013398033405,3.3333333333333335,1.4333333333333333
29.830168,-95.19031,286990,3.0,2,1536.0,77049,1090,2.29,1,0,1,0,2022.0,1.0,2,6.0,0.4,4,1.8,4,1.6,1,8000,42,7775.7013398033405,4.666666666666667,1.2666666666666668
29.82467,-95.40204,435000,3.0,3,1778.0,77018,1090,2.29,1,0,1,0,2023.0,2.0,2,3.0,0.8,3,2.3,3,0.3,0,0,0,2548.26,3.0,1.133333333333333
29.777128,-95.31619,349990,3.0,3,1870.0,77020,1090,2.29,1,0,1,0,2022.0,2.0,2,7.0,0.4,3,0.4,2,0.5,0,-5000,16,5000.688,4.0,0.43333333333333335
29.776909,-95.31745,349990,3.0,3,1870.0,77020,1090,2.29,1,0,1,0,2022.0,2.0,2,7.0,0.3,3,0.5,2,0.4,0,-5000,17,5000.688,4.0,0.4000000000000001
29.736734,-95.48231,555998,3.0,4,1961.0,77057,1090,2.29,1,0,1,0,2022.0,3.0,2,7.0,0.6,7,1.2,2,1.2,0,0,0,7775.7013398033405,5.333333333333333,1.0
29.684568,-95.36634,535235,4.0,3,2576.0,77375,1090,2.29,1,0,1,0,2023.0,2.0,2,2.0,0.6,3,0.5,2,2.5,0,0,0,7775.7013398033405,2.3333333333333335,1.2
29.8647,-95.2829,253860,3.0,2,1402.0,77016,1090,2.29,1,0,1,0,2023.0,1.0,2,3.0,2.0,4,1.1,2,1.2,0,0,0,5200.0,3.0,1.4333333333333333
29.8647,-95.2829,249375,4.0,2,1459.0,77016,1090,2.29,1,0,1,0,2023.0,1.0,2,3.0,2.0,4,1.1,2,1.2,0,0,0,5200.0,3.0,1.4333333333333333
29.8647,-95.2829,249375,3.0,2,1402.0,77016,1090,2.29,1,0,1,0,2023.0,1.0,2,3.0,2.0,4,1.1,2,1.2,0,0,44,5200.0,3.0,1.4333333333333333
29.8647,-95.2829,249375,3.0,2,1402.0,77017,1090,2.29,1,0,1,0,2022.0,1.0,2,3.0,2.0,4,1.1,2,1.2,0,0,0,4800.0,3.0,1.4333333333333333
29.8647,-95.2829,224890,3.0,2,1298.0,77016,1090,2.29,1,0,1,0,2023.0,1.0,2,3.0,2.0,4,1.1,2,1.2,0,0,0,5200.0,3.0,1.4333333333333333
30.08555,-95.18332,370000,3.0,3,2386.0,77365,1090,2.29,1,0,1,0,2022.0,1.0,2,7.0,1.6,8,2.3,7,2.6,0,-45000,40,7775.7013398033405,7.333333333333333,2.1666666666666665
29.725746,-95.59104,532000,5.0,3,2290.0,77082,1090,2.29,1,0,1,0,2023.0,2.0,2,7.0,0.5,6,2.8,3,1.2,0,0,0,3139.0,5.333333333333333,1.5
29.968222,-95.37707,315000,5.0,3,3030.0,77073,1090,2.29,1,0,1,0,2008.0,2.0,2,999.0,999.0,999,999.0,999,999.0,0,-20000,26,5614.884,999.0,999.0
29.725878,-95.590614,530000,3.0,3,2211.0,77082,1090,2.29,1,0,1,0,2023.0,2.0,2,7.0,0.5,6,2.8,3,1.2,0,0,0,3323.0,5.333333333333333,1.5
29.619877,-95.266655,280970,4.0,2,1616.0,77075,1090,2.29,1,0,1,0,2022.0,2.0,2,6.0,0.9,6,2.6,3,4.1,0,-10000,40,4400.0,5.0,2.533333333333333
29.567831,-95.25351,482210,5.0,4,2991.0,77089,1090,2.29,1,0,1,0,2023.0,2.0,2,7.0,0.7,6,2.9,5,2.9,1,1100,41,11799.000017639999,6.0,2.1666666666666665
29.588713,-95.22669,490780,4.0,4,2949.0,77089,1090,2.29,1,0,1,0,2023.0,2.0,2,6.0,0.0,6,0.8,5,1.1,1,1100,6,11257.00001316,5.666666666666667,0.6333333333333334
29.746115,-95.45218,292970,4.0,3,1824.0,77075,1090,2.29,1,0,1,0,2022.0,2.0,2,7.0,1.4,9,3.0,5,1.6,0,-17000,41,3920.0,7.0,2.0
29.799803,-95.50187,720000,3.0,4,2863.0,77055,1090,2.29,1,0,1,0,2022.0,2.0,2,8.0,0.5,6,1.5,6,1.8,0,0,0,2653.0,6.666666666666667,1.2666666666666666
29.799976,-95.50157,720000,3.0,4,2863.0,77055,1090,2.29,1,0,1,0,2022.0,2.0,2,8.0,0.5,6,1.5,6,1.8,0,0,46,2244.0,6.666666666666667,1.2666666666666666
29.799791,-95.50167,710000,3.0,4,2863.0,77055,1090,2.29,1,0,1,0,2022.0,2.0,2,8.0,0.5,6,1.5,6,1.8,0,0,46,2244.0,6.666666666666667,1.2666666666666666
29.799974,-95.50171,730000,3.0,4,2834.0,77055,1090,2.29,1,0,1,0,2022.0,2.0,2,8.0,0.5,6,1.5,6,1.8,0,0,0,3808.0,6.666666666666667,1.2666666666666666
29.812477,-95.5204,365000,3.0,4,1644.0,77080,1090,2.29,1,0,1,0,2022.0,3.0,2,3.0,0.5,3,0.9,2,0.8,1,5000,42,1333.0,2.6666666666666665,0.7333333333333334
29.799791,-95.50178,710000,3.0,4,2852.0,77055,1090,2.29,1,0,1,0,2022.0,2.0,2,8.0,0.5,6,1.5,6,1.8,0,0,46,2244.0,6.666666666666667,1.2666666666666666
29.768938,-95.32438,394990,3.0,3,1824.0,77020,1090,2.29,1,0,1,0,2022.0,3.0,2,6.0,0.2,3,0.8,2,0.3,0,-10000,26,1508.0,3.6666666666666665,0.43333333333333335
29.771057,-95.319115,449000,3.0,3,2037.0,77020,1090,2.29,1,0,1,0,2022.0,2.0,2,6.0,0.2,3,0.5,2,0.1,0,0,0,2500.0,3.6666666666666665,0.26666666666666666
29.773361,-95.419365,899000,3.0,4,2614.0,77007,1090,2.29,1,0,1,0,2022.0,2.0,3,8.0,0.4,6,2.3,5,2.1,0,0,0,2875.0,6.333333333333333,1.5999999999999999
29.859472,-95.19218,298714,4.0,3,1816.0,77044,1090,2.29,1,0,1,0,2023.0,1.0,2,4.0,0.7,4,1.4,4,1.2,0,0,0,5795.0,4.0,1.0999999999999999
29.859474,-95.19233,313965,4.0,3,2121.0,77044,1090,2.29,1,0,1,0,2023.0,1.0,2,4.0,0.7,4,1.4,4,1.2,0,0,0,5795.0,4.0,1.0999999999999999
30.0855,-95.1831,424990,3.0,4,2462.0,77365,1090,2.29,0,0,0,0,2022.0,1.7000700770847932,2,7.0,1.6,8,2.3,7,2.6,0,0,0,7775.7013398033405,7.333333333333333,2.1666666666666665
30.0855,-95.1831,533990,3.0,3,2570.0,77365,1090,2.29,0,0,0,0,2022.0,1.7000700770847932,3,7.0,1.6,8,2.3,7,2.6,0,0,0,7775.7013398033405,7.333333333333333,2.1666666666666665
30.0855,-95.1831,443990,4.0,4,2640.0,77365,1090,2.29,0,0,0,0,2022.0,1.7000700770847932,2,7.0,1.6,8,2.3,7,2.6,0,0,0,7775.7013398033405,7.333333333333333,2.1666666666666665
29.621563,-95.32965,295000,3.0,3,1546.0,77048,1090,2.29,1,0,1,0,2022.0,2.0,2,5.0,0.4,2,1.1,3,1.0,0,0,0,2508.0,3.3333333333333335,0.8333333333333334
29.621563,-95.32965,293000,3.0,3,1512.0,77048,1090,2.29,1,0,1,0,2022.0,2.0,2,5.0,0.4,2,1.1,3,1.0,0,0,0,2508.0,3.3333333333333335,0.8333333333333334
29.82681,-95.42553,449999,3.0,3,2158.627875809694,77018,1090,2.29,1,0,1,0,1993.3090176773328,2.0,2,999.0,999.0,999,999.0,999,999.0,0,0,0,1589.94,999.0,999.0
29.822195,-95.39541,479000,3.0,3,1840.0,77018,1090,2.29,1,0,1,0,2022.0,2.0,2,4.0,0.4,3,2.6,3,0.2,0,0,0,7775.7013398033405,3.3333333333333335,1.0666666666666667
29.778063,-95.34972,404990,3.0,4,1900.0,77026,1090,2.29,1,0,1,0,2022.0,3.0,2,5.0,0.2,5,0.5,2,0.6,0,0,0,7775.7013398033405,4.0,0.4333333333333333
29.768696,-95.41526,649990,3.0,4,2387.0,77007,1090,2.29,1,0,1,0,2022.0,3.0,2,8.0,0.6,6,2.3,5,1.9,0,0,0,5000.688,6.333333333333333,1.5999999999999999
29.849728,-95.45441,389900,3.0,4,1821.0,77091,1090,2.29,1,0,1,0,2023.0,2.0,2,999.0,999.0,999,999.0,999,999.0,0,0,0,2781.0,999.0,999.0
29.848896,-95.45455,389900,3.0,4,1821.0,77091,1090,2.29,1,0,1,0,2023.0,2.0,2,3.0,0.7,6,1.6,2,1.6,0,0,52,3011.0,3.6666666666666665,1.3
29.84895,-95.45455,389900,3.0,4,1821.0,77091,1090,2.29,1,0,1,0,2023.0,2.0,2,3.0,0.7,6,1.6,2,1.6,0,0,0,2779.0,3.6666666666666665,1.3
29.849003,-95.45455,389900,3.0,4,1821.0,77091,1090,2.29,1,0,1,0,2023.0,2.0,2,3.0,0.7,6,1.6,2,1.6,0,0,52,2895.0,3.6666666666666665,1.3
29.84911,-95.45455,389900,3.0,4,1821.0,77091,1090,2.29,1,0,1,0,2023.0,2.0,2,3.0,0.7,6,1.6,2,1.6,0,0,0,2781.0,3.6666666666666665,1.3
29.84903,-95.45455,389900,3.0,4,1821.0,77091,1090,2.29,1,0,1,0,2023.0,2.0,2,3.0,0.7,6,1.6,2,1.6,0,0,52,3011.0,3.6666666666666665,1.3
29.849083,-95.45455,389900,3.0,4,1821.0,77091,1090,2.29,1,0,1,0,2023.0,2.0,2,3.0,0.7,6,1.6,2,1.6,0,0,52,2779.0,3.6666666666666665,1.3
29.849056,-95.45455,389900,3.0,4,1821.0,77091,1090,2.29,1,0,1,0,2023.0,2.0,2,3.0,0.7,6,1.6,2,1.6,0,0,0,2896.0,3.6666666666666665,1.3
29.84887,-95.45455,399900,3.0,4,1821.0,77091,1090,2.29,1,0,1,0,2023.0,2.0,2,3.0,0.7,6,1.5,2,1.6,0,0,52,2879.0,3.6666666666666665,1.2666666666666668
29.84887,-95.45455,389900,3.0,4,1821.0,77091,1090,2.29,1,0,1,0,2023.0,2.0,2,3.0,0.7,6,1.5,2,1.6,0,0,52,2952.0,3.6666666666666665,1.2666666666666668
29.84887,-95.45455,389900,3.0,4,1821.0,77091,1090,2.29,1,0,1,0,2023.0,2.0,2,3.0,0.7,6,1.5,2,1.6,0,0,52,2895.0,3.6666666666666665,1.2666666666666668
29.849136,-95.45455,399900,3.0,4,1821.0,77091,1090,2.29,1,0,1,0,2023.0,2.0,2,3.0,0.7,6,1.6,2,1.6,0,0,0,2895.0,3.6666666666666665,1.3
29.663954,-95.35872,419900,3.0,3,2400.0,77051,1090,2.29,1,0,1,0,2022.0,2.0,2,5.0,0.6,3,0.4,3,0.7,0,-3600,27,4125.0,3.6666666666666665,0.5666666666666667
29.733072,-95.32587,469000,2.0,2,1805.0,77023,1090,2.29,0,0,1,0,2022.0,2.0,0,4.0,0.5,4,0.1,2,0.4,0,0,0,2375.0,3.3333333333333335,0.3333333333333333
29.847006,-95.320404,264000,3.0,3,1627.0,77016,1090,2.29,1,0,1,0,2022.0,2.0,2,3.0,0.6,4,1.7,2,3.8,0,0,0,3049.2,3.0,2.033333333333333
29.883446,-95.29002,236126,3.0,2,1420.0,77016,1090,2.29,0,0,1,0,1968.0,1.0,0,2.0,1.0,4,2.1,2,1.9,1,235857,6,7320.0,2.6666666666666665,1.6666666666666667
29.999413,-95.50411,359995,3.0,2,1944.0,77068,1090,2.29,1,0,1,0,2023.0,1.0,2,4.0,0.5,3,0.4,2,3.6,0,-8219,14,7775.7013398033405,3.0,1.5
30.000612,-95.49944,344995,3.0,2,1889.0,77068,1090,2.29,1,0,1,0,2023.0,1.0,2,4.0,0.3,3,0.2,2,3.3,0,-7692,14,7775.7013398033405,3.0,1.2666666666666666
29.809315,-95.38714,749990,3.0,4,2685.0,77009,1090,2.29,1,0,1,0,2023.0,3.0,2,8.0,0.5,5,0.7,5,1.0,0,0,0,7775.7013398033405,6.0,0.7333333333333334
29.795649,-95.413734,639900,3.0,3,2502.0,77008,1090,2.29,1,0,1,0,2023.0,2.0,2,4.0,0.3,5,1.1,3,1.8,0,0,0,2500.0,4.0,1.0666666666666667
29.731913,-95.401665,724900,3.0,3,2532.0,77006,1090,2.29,1,0,1,0,2022.0,2.0,2,5.0,0.5,9,0.7,5,1.7,0,0,0,3000.0,6.333333333333333,0.9666666666666667
29.897131,-95.66293,350000,4.0,3,3050.0,77095,1090,2.29,1,0,1,0,2002.0,2.0,3,5.0,0.9,8,0.5,6,1.3,0,-25000,15,8873.172,6.333333333333333,0.9
29.749794,-95.32326,399900,3.0,3,1716.0,77011,1090,2.29,1,0,1,0,2023.0,3.0,2,5.0,0.4,4,0.9,2,1.3,0,0,0,7775.7013398033405,3.6666666666666665,0.8666666666666667
29.843407,-95.6928,466280,4.0,3,2785.0,77084,1090,2.29,1,0,1,0,2022.0,2.0,2,5.0,1.1,6,2.0,5,0.9,0,0,0,7775.7013398033405,5.333333333333333,1.3333333333333333
29.84259,-95.44057,389900,3.0,4,1778.0,77091,1090,2.29,1,0,1,0,2022.0,3.0,2,2.0,1.3,3,1.2,3,1.6,0,0,0,1960.2,2.6666666666666665,1.3666666666666665
29.629196,-95.34014,289990,3.0,3,1905.0,77048,1090,2.29,0,0,0,0,2023.0,1.7000700770847932,2,5.0,0.6,2,0.7,3,1.2,0,0,0,7775.7013398033405,3.3333333333333335,0.8333333333333334
29.629196,-95.34014,249990,2.0,2,1390.0,77048,1090,2.29,0,0,0,0,2023.0,1.7000700770847932,2,5.0,0.6,2,0.7,3,1.2,0,0,0,7775.7013398033405,3.3333333333333335,0.8333333333333334
29.629196,-95.34014,298990,4.0,3,1955.0,77048,1090,2.29,0,0,0,0,2023.0,1.7000700770847932,2,5.0,0.6,2,0.7,3,1.2,0,0,0,7775.7013398033405,3.3333333333333335,0.8333333333333334
29.629196,-95.34014,311990,4.0,3,2208.0,77048,1090,2.29,0,0,0,0,2023.0,1.7000700770847932,2,5.0,0.6,2,0.7,3,1.2,0,0,0,7775.7013398033405,3.3333333333333335,0.8333333333333334
29.629196,-95.34014,257990,3.0,2,1413.0,77048,1090,2.29,0,0,0,0,2023.0,1.7000700770847932,2,5.0,0.6,2,0.7,3,1.2,0,0,0,7775.7013398033405,3.3333333333333335,0.8333333333333334
29.629196,-95.34014,269990,3.0,2,1671.0,77048,1090,2.29,0,0,0,0,2023.0,1.7000700770847932,2,5.0,0.6,2,0.7,3,1.2,0,0,0,7775.7013398033405,3.3333333333333335,0.8333333333333334
29.629196,-95.34014,279990,3.0,3,1729.0,77048,1090,2.29,0,0,0,0,2023.0,1.7000700770847932,2,5.0,0.6,2,0.7,3,1.2,0,0,0,7775.7013398033405,3.3333333333333335,0.8333333333333334
29.629196,-95.34014,295990,4.0,3,1990.0,77048,1090,2.29,0,0,0,0,2023.0,1.7000700770847932,2,5.0,0.6,2,0.7,3,1.2,0,0,0,7775.7013398033405,3.3333333333333335,0.8333333333333334
29.66057,-95.36608,325000,3.0,3,2020.0,77051,1090,2.29,1,0,1,0,2022.0,2.0,2,5.0,1.1,3,0.5,3,0.2,0,0,0,3254.0,3.6666666666666665,0.6
29.820532,-95.33315,325000,3.0,3,1761.0,77016,1090,2.29,1,0,1,0,2022.0,2.0,2,5.0,0.5,3,0.6,3,1.1,0,0,0,4125.0,3.6666666666666665,0.7333333333333334
29.73087,-95.3214,379900,3.0,4,1852.0,77023,1090,2.29,1,0,1,0,2022.0,2.0,2,6.0,0.7,4,0.3,2,0.6,0,0,0,2818.0,4.0,0.5333333333333333
29.987885,-95.5219,429900,4.0,3,2169.0,77346,1090,2.29,1,0,1,0,2023.0,1.0,2,5.0,0.0,6,4.0,5,3.1,0,-70000,51,5795.0,5.333333333333333,2.3666666666666667
29.987885,-95.5219,409900,3.0,2,1984.0,77346,1090,2.29,1,0,1,0,2023.0,1.0,2,5.0,0.0,6,4.0,5,3.1,0,-70000,51,6484.0,5.333333333333333,2.3666666666666667
29.987885,-95.5219,400900,3.0,2,1950.0,77346,1090,2.29,1,0,1,0,2023.0,1.0,2,5.0,0.0,6,4.0,5,3.1,0,-65000,51,5825.0,5.333333333333333,2.3666666666666667
29.797445,-95.35319,384999,3.0,4,1822.0,77009,1090,2.29,1,0,1,0,2022.0,3.0,2,5.0,0.3,5,1.0,2,0.9,0,0,0,1550.0,4.0,0.7333333333333334
29.778242,-95.327324,379000,3.0,3,1834.0,77020,1090,2.29,1,0,1,0,2022.0,2.0,2,7.0,0.4,3,1.0,2,0.7,0,0,0,2500.0,4.0,0.6999999999999998
29.778477,-95.32738,379000,3.0,3,1834.0,77020,1090,2.29,1,0,1,0,2022.0,2.0,2,7.0,0.4,3,1.0,2,0.7,0,0,0,2500.0,4.0,0.6999999999999998
29.85125,-95.519035,386900,3.0,3,1865.0,77040,1090,2.29,1,0,1,0,2022.0,1.0,2,3.0,0.5,5,0.6,5,5.9,0,-10000,19,7000.0,4.333333333333333,2.3333333333333335
29.86093,-95.28343,250990,3.0,2,1412.0,77016,1090,2.29,0,0,1,0,2022.0,1.7000700770847932,2,3.0,1.9,4,0.9,2,1.3,1,11000,62,7775.7013398033405,3.0,1.3666666666666665
29.86093,-95.28343,285990,4.0,3,2260.0,77016,1090,2.29,0,0,1,0,2022.0,1.7000700770847932,2,3.0,1.9,4,0.9,2,1.3,1,11000,62,7775.7013398033405,3.0,1.3666666666666665
29.86093,-95.28343,265990,3.0,2,1826.0,77016,1090,2.29,0,0,1,0,2022.0,1.7000700770847932,2,3.0,1.9,4,0.9,2,1.3,1,11000,62,7775.7013398033405,3.0,1.3666666666666665
29.86093,-95.28343,240990,3.0,2,1200.0,77016,1090,2.29,0,0,1,0,2022.0,1.7000700770847932,2,3.0,1.9,4,0.9,2,1.3,1,11000,62,7775.7013398033405,3.0,1.3666666666666665
29.759075,-95.34088,575000,2.0,4,1164.0,77003,1090,2.29,1,0,1,0,1930.0,1.0,2,5.0,1.6,4,1.8,2,1.5,0,0,0,5000.688,3.6666666666666665,1.6333333333333335
29.601194,-95.44353,358219,4.0,3,2096.0,77053,1090,2.29,1,0,1,1,2022.0,2.0,2,4.0,1.3,4,1.4,2,1.8,0,-30000,12,4600.0,3.3333333333333335,1.5
29.599644,-95.44508,381111,4.0,3,2587.0,77053,1090,2.29,1,0,1,1,2022.0,2.0,2,4.0,1.4,4,1.4,2,2.0,0,-30000,12,4600.0,3.3333333333333335,1.5999999999999999
29.874659,-95.43393,335000,4.0,3,2084.0,77088,1090,2.29,1,0,1,0,2022.0,2.0,2,999.0,999.0,999,999.0,999,999.0,0,0,0,7021.872,999.0,999.0
29.86093,-95.28343,275990,4.0,2,2121.0,77016,1090,2.29,0,0,1,0,2022.0,1.7000700770847932,2,3.0,1.9,4,0.9,2,1.3,1,11000,63,7775.7013398033405,3.0,1.3666666666666665
